creator,genre,topic_id,n,share,label,political
@ZubyMusic,videos,32,1,0.007194244604316547,Artemis II Moon Mission Updates,False
@ZubyMusic,videos,33,1,0.007194244604316547,Elon Musk and Political Influence,True
@ZubyMusic,videos,37,2,0.014388489208633094,Islam and Political Discourse,True
@ZubyMusic,videos,41,5,0.03597122302158273,Big Pharma and Health Scams,True
@ZubyMusic,videos,42,1,0.007194244604316547,War and Military Analysis,True
@ZubyMusic,videos,44,1,0.007194244604316547,Trump State of the Union Address,True
@ZubyMusic,videos,47,1,0.007194244604316547,UFO Government Disclosure,True
@ZubyMusic,videos,49,5,0.03597122302158273,Race and Politics in Media,True
@ZubyMusic,videos,60,1,0.007194244604316547,Trump's War and Draft,True
@ZubyMusic,videos,64,3,0.02158273381294964,Transgender Rights and Politics,True
@ZubyMusic,videos,67,1,0.007194244604316547,Trump's Economic Impact,True
@ZubyMusic,videos,73,7,0.050359712230215826,Left Wing Political Violence,True
@ZubyMusic,videos,78,4,0.02877697841726619,Covid Vaccine Controversy,True
@ZubyMusic,videos,80,1,0.007194244604316547,Black Voting Rights and Political Representation,True
@ZubyMusic,videos,83,1,0.007194244604316547,AI Data Centers and Political Debate,True
@ZubyMusic,videos,87,1,0.007194244604316547,California fraud investigation,True
@ZubyMusic,videos,95,3,0.02158273381294964,Tech Business and Startups,False
@ZubyMusic,videos,98,6,0.04316546762589928,JLP Weekly Series,False
@ZubyMusic,videos,99,3,0.02158273381294964,Abortion and Pregnancy Policies,True
@ZubyMusic,videos,100,2,0.014388489208633094,Media and Journalism Critique,True
@ZubyMusic,videos,114,4,0.02877697841726619,Education and Schools in Political Context,True
@ZubyMusic,videos,123,3,0.02158273381294964,Wealth Tax and Billionaires,True
@ZubyMusic,videos,128,2,0.014388489208633094,Gen Z and Boomers Political Apathy,True
@ZubyMusic,videos,131,7,0.050359712230215826,UK Political Chaos and Government Issues,True
@ZubyMusic,videos,140,5,0.03597122302158273,Crypto and Politics Scandal,True
@ZubyMusic,videos,142,1,0.007194244604316547,Transgender Athletes in Women's Sports,True
@ZubyMusic,videos,146,3,0.02158273381294964,Sudan Civil War and Africa Politics,True
@ZubyMusic,videos,159,1,0.007194244604316547,No Kings Protests Movement,True
@ZubyMusic,videos,160,2,0.014388489208633094,Ceuta Migration Crisis,True
@ZubyMusic,videos,171,1,0.007194244604316547,Andrew Tate Arrest and Legal Issues,True
@ZubyMusic,videos,184,1,0.007194244604316547,Housing Policy and Politics,True
@ZubyMusic,videos,188,1,0.007194244604316547,NYC Terror Plot Exposures,True
@ZubyMusic,videos,197,1,0.007194244604316547,Marijuana Policy and Politics,True
@ZubyMusic,videos,209,3,0.02158273381294964,Social Media and Teen Addiction Lawsuits,True
@ZubyMusic,videos,222,1,0.007194244604316547,Political Podcasts and Influencers,True
@ZubyMusic,videos,223,1,0.007194244604316547,Yearly Predictions and Reviews,False
@aaronparnas1,streams,8,1,0.1,Epstein Files Political Connections,True
@aaronparnas1,streams,16,1,0.1,California Election Fraud Scandal,True
@aaronparnas1,streams,18,1,0.1,Lindsay Clancy Murder Trial,False
@aaronparnas1,streams,24,1,0.1,Trump Meltdowns and Collapses,True
@aaronparnas1,streams,43,1,0.1,Trump slush fund scandal,True
@aaronparnas1,streams,44,1,0.1,Trump State of the Union Address,True
@aaronparnas1,streams,184,1,0.1,Housing Policy and Politics,True
@aaronparnas1,streams,222,2,0.2,Political Podcasts and Influencers,True
@aaronparnas1,streams,235,1,0.1,Kennedy Center and Trump Name Removal,True
@aaronparnas1,videos,0,40,0.04884004884004884,Iran War and Strait of Hormuz Tensions,True
@aaronparnas1,videos,3,22,0.026862026862026864,ICE Protests and Shootings,True
@aaronparnas1,videos,4,3,0.003663003663003663,Ukraine-Russia War and Political Figures,True
@aaronparnas1,videos,5,27,0.03296703296703297,Trump Supreme Court Legal Issues,True
@aaronparnas1,videos,6,7,0.008547008547008548,Trump and China political relations,True
@aaronparnas1,videos,7,5,0.006105006105006105,Trump vs Maduro Venezuela Conflict,True
@aaronparnas1,videos,8,14,0.017094017094017096,Epstein Files Political Connections,True
@aaronparnas1,videos,9,1,0.001221001221001221,AI and Political Concerns,True
@aaronparnas1,videos,10,1,0.001221001221001221,Zohran Mamdani and NYC Politics,True
@aaronparnas1,videos,12,2,0.002442002442002442,Canada-US Political Tensions,True
@aaronparnas1,videos,14,9,0.01098901098901099,Pete Hegseth and Iran War,True
@aaronparnas1,videos,16,1,0.001221001221001221,California Election Fraud Scandal,True
@aaronparnas1,videos,17,35,0.042735042735042736,2026 Midterm Election Predictions,True
@aaronparnas1,videos,18,1,0.001221001221001221,Lindsay Clancy Murder Trial,False
@aaronparnas1,videos,19,2,0.002442002442002442,America's 250th Anniversary and Founding History,True
@aaronparnas1,videos,21,113,0.13797313797313798,Trump and Epstein Files Scandal,True
@aaronparnas1,videos,22,4,0.004884004884004884,Christian Nationalism and Politics,True
@aaronparnas1,videos,24,95,0.115995115995116,Trump Meltdowns and Collapses,True
@aaronparnas1,videos,25,3,0.003663003663003663,Immigration and Deportation Policies,True
@aaronparnas1,videos,26,5,0.006105006105006105,White House Correspondents Dinner Shooting,True
@aaronparnas1,videos,27,7,0.008547008547008548,Trump and Greenland politics,True
@aaronparnas1,videos,29,1,0.001221001221001221,Cuba-US Political Tensions,True
@aaronparnas1,videos,30,14,0.017094017094017096,Pam Bondi and Epstein Files Scandal,True
@aaronparnas1,videos,33,1,0.001221001221001221,Elon Musk and Political Influence,True
@aaronparnas1,videos,34,2,0.002442002442002442,Fox News and Trump on Air Conflicts,True
@aaronparnas1,videos,36,3,0.003663003663003663,JD Vance and Trump Political Conflict,True
@aaronparnas1,videos,37,1,0.001221001221001221,Islam and Political Discourse,True
@aaronparnas1,videos,39,3,0.003663003663003663,Trump and Rising Energy Prices,True
@aaronparnas1,videos,40,1,0.001221001221001221,Trump's speeches and events,True
@aaronparnas1,videos,42,1,0.001221001221001221,War and Military Analysis,True
@aaronparnas1,videos,43,34,0.04151404151404151,Trump slush fund scandal,True
@aaronparnas1,videos,44,6,0.007326007326007326,Trump State of the Union Address,True
@aaronparnas1,videos,45,16,0.019536019536019536,Kristi Noem Firing by Trump,True
@aaronparnas1,videos,46,11,0.013431013431013432,MAGA Movement Decline,True
@aaronparnas1,videos,50,5,0.006105006105006105,Texas Senate race and political figures,True
@aaronparnas1,videos,51,4,0.004884004884004884,Minneapolis political unrest and federal response,True
@aaronparnas1,videos,57,2,0.002442002442002442,Supreme Court and Birthright Citizenship,True
@aaronparnas1,videos,60,33,0.040293040293040296,Trump's War and Draft,True
@aaronparnas1,videos,61,1,0.001221001221001221,Gavin Newsom Political Controversies,True
@aaronparnas1,videos,62,59,0.07203907203907203,Trump Resignation and Leaks,True
@aaronparnas1,videos,63,2,0.002442002442002442,Don Lemon Arrested,True
@aaronparnas1,videos,66,2,0.002442002442002442,Todd Blanche Attorney General Confirmation,True
@aaronparnas1,videos,67,2,0.002442002442002442,Trump's Economic Impact,True
@aaronparnas1,videos,68,1,0.001221001221001221,9/11 Remembered 25 Years Later,True
@aaronparnas1,videos,69,2,0.002442002442002442,Virginia redistricting and gerrymandering,True
@aaronparnas1,videos,72,4,0.004884004884004884,Trump and FIFA World Cup controversy,True
@aaronparnas1,videos,75,1,0.001221001221001221,Brown University Mass Shooting,False
@aaronparnas1,videos,78,4,0.004884004884004884,Covid Vaccine Controversy,True
@aaronparnas1,videos,83,1,0.001221001221001221,AI Data Centers and Political Debate,True
@aaronparnas1,videos,85,2,0.002442002442002442,Political Media and Trump Controversies,True
@aaronparnas1,videos,87,1,0.001221001221001221,California fraud investigation,True
@aaronparnas1,videos,88,4,0.004884004884004884,DHS Funding Shutdown Debate,True
@aaronparnas1,videos,89,1,0.001221001221001221,Kash Patel and FBI Controversies,True
@aaronparnas1,videos,91,3,0.003663003663003663,Trump and NATO Relations,True
@aaronparnas1,videos,93,2,0.002442002442002442,Olympics and Team USA Politics,True
@aaronparnas1,videos,96,5,0.006105006105006105,Supreme Court and Trump Tariffs,True
@aaronparnas1,videos,97,2,0.002442002442002442,Healthcare Affordability and Policy,True
@aaronparnas1,videos,99,1,0.001221001221001221,Abortion and Pregnancy Policies,True
@aaronparnas1,videos,100,5,0.006105006105006105,Media and Journalism Critique,True
@aaronparnas1,videos,101,6,0.007326007326007326,Trump UFC White House Event,True
@aaronparnas1,videos,108,5,0.006105006105006105,Trump Reflecting Pool Scandal,True
@aaronparnas1,videos,110,1,0.001221001221001221,Tim Walz and Minnesota Fraud Scandal,True
@aaronparnas1,videos,113,9,0.01098901098901099,Trump's Health Concerns,True
@aaronparnas1,videos,117,6,0.007326007326007326,SAVE Act and Senate Debate,True
@aaronparnas1,videos,118,1,0.001221001221001221,Federal Reserve Chair Kevin Warsh and Interest Rates,True
@aaronparnas1,videos,124,2,0.002442002442002442,JD Vance and Iran negotiations,True
@aaronparnas1,videos,125,1,0.001221001221001221,Walmart Shoplifting and Police Incidents,False
@aaronparnas1,videos,127,2,0.002442002442002442,Melania Trump Conspiracy Theories,True
@aaronparnas1,videos,130,4,0.004884004884004884,Hillary Clinton Epstein Testimony,True
@aaronparnas1,videos,136,8,0.009768009768009768,Trump Midterm Election Rigging,True
@aaronparnas1,videos,137,14,0.017094017094017096,Mitch McConnell Health Rumors,True
@aaronparnas1,videos,143,3,0.003663003663003663,RFK Jr. testifies on HHS and Senate,True
@aaronparnas1,videos,145,6,0.007326007326007326,Trump Ballroom Construction Controversy,True
@aaronparnas1,videos,150,2,0.002442002442002442,Super Bowl Halftime Show Controversy,True
@aaronparnas1,videos,152,1,0.001221001221001221,LaGuardia Plane Crash Investigation,False
@aaronparnas1,videos,154,11,0.013431013431013432,Anti-Trump Protests and Riots,True
@aaronparnas1,videos,156,1,0.001221001221001221,Kamala Harris 2028 Election Speculation,True
@aaronparnas1,videos,161,3,0.003663003663003663,Tulsi Gabbard Resignation and Controversies,True
@aaronparnas1,videos,163,5,0.006105006105006105,Trump's Mental Health Decline,True
@aaronparnas1,videos,167,1,0.001221001221001221,Stephen Miller and Trump Scandal,True
@aaronparnas1,videos,169,2,0.002442002442002442,Rob Reiner murder and political backlash,True
@aaronparnas1,videos,171,1,0.001221001221001221,Andrew Tate Arrest and Legal Issues,True
@aaronparnas1,videos,174,1,0.001221001221001221,Knicks NBA Finals and Trump controversies,True
@aaronparnas1,videos,177,1,0.001221001221001221,Alex Jones and InfoWars political controversy,True
@aaronparnas1,videos,179,2,0.002442002442002442,Trump feud with Pope Leo,True
@aaronparnas1,videos,181,1,0.001221001221001221,Bari Weiss and CBS News Controversy,True
@aaronparnas1,videos,182,18,0.02197802197802198,MAGA backlash over Iran war,True
@aaronparnas1,videos,192,1,0.001221001221001221,Christmas and Trump,True
@aaronparnas1,videos,199,2,0.002442002442002442,Iran War and Energy Market Impact,True
@aaronparnas1,videos,202,1,0.001221001221001221,Save American Democracy,True
@aaronparnas1,videos,203,2,0.002442002442002442,Trump Iran War Briefings,True
@aaronparnas1,videos,206,6,0.007326007326007326,FBI and Jan 6 Pipe Bomb Case,True
@aaronparnas1,videos,208,1,0.001221001221001221,Comey Indictment by DOJ,True
@aaronparnas1,videos,212,5,0.006105006105006105,Melania Trump and Epstein Scandal,True
@aaronparnas1,videos,217,6,0.007326007326007326,Trump's Unwise Actions and Mistakes,True
@aaronparnas1,videos,218,26,0.031746031746031744,Epstein Files and Trump DOJ,True
@aaronparnas1,videos,226,8,0.009768009768009768,Trump Approval Ratings Hit Lows,True
@aaronparnas1,videos,235,3,0.003663003663003663,Kennedy Center and Trump Name Removal,True
@adammockler,streams,0,1,0.5,Iran War and Strait of Hormuz Tensions,True
@adammockler,streams,10,1,0.5,Zohran Mamdani and NYC Politics,True
@adammockler,videos,0,10,0.008952551477170993,Iran War and Strait of Hormuz Tensions,True
@adammockler,videos,1,165,0.1477170993733214,Shocking Events and Reactions,True
@adammockler,videos,2,2,0.0017905102954341987,Israel-Palestine Conflict Media,True
@adammockler,videos,3,28,0.025067144136078783,ICE Protests and Shootings,True
@adammockler,videos,5,3,0.0026857654431512983,Trump Supreme Court Legal Issues,True
@adammockler,videos,6,2,0.0017905102954341987,Trump and China political relations,True
@adammockler,videos,8,3,0.0026857654431512983,Epstein Files Political Connections,True
@adammockler,videos,14,21,0.018800358102059087,Pete Hegseth and Iran War,True
@adammockler,videos,15,7,0.006266786034019696,Charlie Kirk murder trial,True
@adammockler,videos,17,5,0.004476275738585497,2026 Midterm Election Predictions,True
@adammockler,videos,21,16,0.01432408236347359,Trump and Epstein Files Scandal,True
@adammockler,videos,23,2,0.0017905102954341987,Tucker Carlson Political Commentary,True
@adammockler,videos,24,183,0.1638316920322292,Trump Meltdowns and Collapses,True
@adammockler,videos,25,1,0.0008952551477170994,Immigration and Deportation Policies,True
@adammockler,videos,26,7,0.006266786034019696,White House Correspondents Dinner Shooting,True
@adammockler,videos,27,2,0.0017905102954341987,Trump and Greenland politics,True
@adammockler,videos,30,11,0.009847806624888093,Pam Bondi and Epstein Files Scandal,True
@adammockler,videos,33,17,0.01521933751119069,Elon Musk and Political Influence,True
@adammockler,videos,34,15,0.01342882721575649,Fox News and Trump on Air Conflicts,True
@adammockler,videos,35,3,0.0026857654431512983,Lindsey Graham's Funeral and Legacy,True
@adammockler,videos,36,47,0.04207699194270367,JD Vance and Trump Political Conflict,True
@adammockler,videos,42,3,0.0026857654431512983,War and Military Analysis,True
@adammockler,videos,43,1,0.0008952551477170994,Trump slush fund scandal,True
@adammockler,videos,45,20,0.017905102954341987,Kristi Noem Firing by Trump,True
@adammockler,videos,46,47,0.04207699194270367,MAGA Movement Decline,True
@adammockler,videos,47,1,0.0008952551477170994,UFO Government Disclosure,True
@adammockler,videos,51,1,0.0008952551477170994,Minneapolis political unrest and federal response,True
@adammockler,videos,59,1,0.0008952551477170994,Iran Conflict and Political Updates,True
@adammockler,videos,60,18,0.01611459265890779,Trump's War and Draft,True
@adammockler,videos,61,1,0.0008952551477170994,Gavin Newsom Political Controversies,True
@adammockler,videos,62,106,0.09489704565801253,Trump Resignation and Leaks,True
@adammockler,videos,63,4,0.0035810205908683975,Don Lemon Arrested,True
@adammockler,videos,65,1,0.0008952551477170994,Climate and Weather Politics,True
@adammockler,videos,72,1,0.0008952551477170994,Trump and FIFA World Cup controversy,True
@adammockler,videos,79,6,0.005371530886302597,Brian Shapiro vs MAGA Callers Debate,True
@adammockler,videos,81,21,0.018800358102059087,Karoline Leavitt White House Press Briefing,True
@adammockler,videos,82,1,0.0008952551477170994,Wildfires and Firefighters Response,False
@adammockler,videos,85,4,0.0035810205908683975,Political Media and Trump Controversies,True
@adammockler,videos,89,15,0.01342882721575649,Kash Patel and FBI Controversies,True
@adammockler,videos,90,1,0.0008952551477170994,Marc Lamont Hill and Joe Budden Podcast Controversy,True
@adammockler,videos,92,3,0.0026857654431512983,Joe Rogan and Trump Political Discussions,True
@adammockler,videos,96,1,0.0008952551477170994,Supreme Court and Trump Tariffs,True
@adammockler,videos,101,6,0.005371530886302597,Trump UFC White House Event,True
@adammockler,videos,102,2,0.0017905102954341987,Political Media Figures,True
@adammockler,videos,103,3,0.0026857654431512983,Hunter Biden and Joe Biden controversies,True
@adammockler,videos,104,25,0.022381378692927483,MAGA Supporters and Arguments,True
@adammockler,videos,107,1,0.0008952551477170994,AOC on the World Stage,True
@adammockler,videos,108,2,0.0017905102954341987,Trump Reflecting Pool Scandal,True
@adammockler,videos,113,26,0.023276633840644583,Trump's Health Concerns,True
@adammockler,videos,114,1,0.0008952551477170994,Education and Schools in Political Context,True
@adammockler,videos,117,1,0.0008952551477170994,SAVE Act and Senate Debate,True
@adammockler,videos,122,1,0.0008952551477170994,King Charles III and Trump interactions,True
@adammockler,videos,124,2,0.0017905102954341987,JD Vance and Iran negotiations,True
@adammockler,videos,125,3,0.0026857654431512983,Walmart Shoplifting and Police Incidents,False
@adammockler,videos,126,12,0.010743061772605193,Erika Kirk Controversy,True
@adammockler,videos,127,29,0.025962399283795883,Melania Trump Conspiracy Theories,True
@adammockler,videos,128,1,0.0008952551477170994,Gen Z and Boomers Political Apathy,True
@adammockler,videos,129,1,0.0008952551477170994,Megyn Kelly and Political Media,True
@adammockler,videos,134,1,0.0008952551477170994,Piers Morgan and Guests on Political Topics,True
@adammockler,videos,135,1,0.0008952551477170994,Political War Room and Figures,True
@adammockler,videos,136,1,0.0008952551477170994,Trump Midterm Election Rigging,True
@adammockler,videos,137,19,0.017009847806624886,Mitch McConnell Health Rumors,True
@adammockler,videos,143,1,0.0008952551477170994,RFK Jr. testifies on HHS and Senate,True
@adammockler,videos,145,2,0.0017905102954341987,Trump Ballroom Construction Controversy,True
@adammockler,videos,150,2,0.0017905102954341987,Super Bowl Halftime Show Controversy,True
@adammockler,videos,153,2,0.0017905102954341987,Members Only Show,True
@adammockler,videos,154,4,0.0035810205908683975,Anti-Trump Protests and Riots,True
@adammockler,videos,160,1,0.0008952551477170994,Ceuta Migration Crisis,True
@adammockler,videos,163,9,0.008057296329453895,Trump's Mental Health Decline,True
@adammockler,videos,166,2,0.0017905102954341987,Thomas Massie political defeat,True
@adammockler,videos,167,21,0.018800358102059087,Stephen Miller and Trump Scandal,True
@adammockler,videos,168,1,0.0008952551477170994,Spirit Airlines shutdown and airline industry impact,False
@adammockler,videos,171,20,0.017905102954341987,Andrew Tate Arrest and Legal Issues,True
@adammockler,videos,174,2,0.0017905102954341987,Knicks NBA Finals and Trump controversies,True
@adammockler,videos,178,5,0.004476275738585497,CNN and Political Conflict,True
@adammockler,videos,179,1,0.0008952551477170994,Trump feud with Pope Leo,True
@adammockler,videos,182,1,0.0008952551477170994,MAGA backlash over Iran war,True
@adammockler,videos,187,2,0.0017905102954341987,Comedy and Cultural Debate,True
@adammockler,videos,188,1,0.0008952551477170994,NYC Terror Plot Exposures,True
@adammockler,videos,195,2,0.0017905102954341987,Trump and Natalie Harp Connection,True
@adammockler,videos,202,4,0.0035810205908683975,Save American Democracy,True
@adammockler,videos,203,1,0.0008952551477170994,Trump Iran War Briefings,True
@adammockler,videos,204,3,0.0026857654431512983,Political Talk Show Drama,True
@adammockler,videos,206,3,0.0026857654431512983,FBI and Jan 6 Pipe Bomb Case,True
@adammockler,videos,207,1,0.0008952551477170994,Jack Smith Testifies on Trump Investigations,True
@adammockler,videos,212,4,0.0035810205908683975,Melania Trump and Epstein Scandal,True
@adammockler,videos,217,64,0.05729632945389436,Trump's Unwise Actions and Mistakes,True
@adammockler,videos,219,1,0.0008952551477170994,Trump signing executive orders,True
@adammockler,videos,222,1,0.0008952551477170994,Political Podcasts and Influencers,True
@adammockler,videos,224,1,0.0008952551477170994,Political Media Broadcasters,True
@adammockler,videos,226,1,0.0008952551477170994,Trump Approval Ratings Hit Lows,True
@adammockler,videos,227,1,0.0008952551477170994,Fast Food and Political Issues,True
@adammockler,videos,230,4,0.0035810205908683975,Marjorie Taylor Greene Exposes Trump,True
@adammockler,videos,232,1,0.0008952551477170994,Political Conferences and Festivals 2026,True
@adammockler,videos,233,1,0.0008952551477170994,MMA and Combat Sports,False
@adammockler,videos,234,2,0.0017905102954341987,Antifa and Political Violence,True
@ajplus,videos,0,3,0.06,Iran War and Strait of Hormuz Tensions,True
@ajplus,videos,1,1,0.02,Shocking Events and Reactions,True
@ajplus,videos,2,17,0.34,Israel-Palestine Conflict Media,True
@ajplus,videos,3,1,0.02,ICE Protests and Shootings,True
@ajplus,videos,20,1,0.02,Indian Politics and Parliament,True
@ajplus,videos,29,3,0.06,Cuba-US Political Tensions,True
@ajplus,videos,38,1,0.02,Israel-Lebanon Conflict and Ceasefire Talks,True
@ajplus,videos,42,2,0.04,War and Military Analysis,True
@ajplus,videos,49,2,0.04,Race and Politics in Media,True
@ajplus,videos,72,3,0.06,Trump and FIFA World Cup controversy,True
@ajplus,videos,83,1,0.02,AI Data Centers and Political Debate,True
@ajplus,videos,95,1,0.02,Tech Business and Startups,False
@ajplus,videos,98,1,0.02,JLP Weekly Series,False
@ajplus,videos,99,1,0.02,Abortion and Pregnancy Policies,True
@ajplus,videos,100,1,0.02,Media and Journalism Critique,True
@ajplus,videos,106,1,0.02,Hasan Piker and Political Smear Campaigns,True
@ajplus,videos,131,1,0.02,UK Political Chaos and Government Issues,True
@ajplus,videos,146,4,0.08,Sudan Civil War and Africa Politics,True
@ajplus,videos,176,1,0.02,Trump inflation crisis,True
@ajplus,videos,196,2,0.04,Belfast riots and anti-migrant unrest,True
@ajplus,videos,202,1,0.02,Save American Democracy,True
@ajplus,videos,227,1,0.02,Fast Food and Political Issues,True
@aljazeeraenglish,videos,0,1326,0.18942857142857142,Iran War and Strait of Hormuz Tensions,True
@aljazeeraenglish,videos,2,719,0.10271428571428572,Israel-Palestine Conflict Media,True
@aljazeeraenglish,videos,3,27,0.003857142857142857,ICE Protests and Shootings,True
@aljazeeraenglish,videos,4,277,0.03957142857142857,Ukraine-Russia War and Political Figures,True
@aljazeeraenglish,videos,5,10,0.0014285714285714286,Trump Supreme Court Legal Issues,True
@aljazeeraenglish,videos,6,140,0.02,Trump and China political relations,True
@aljazeeraenglish,videos,7,174,0.024857142857142855,Trump vs Maduro Venezuela Conflict,True
@aljazeeraenglish,videos,8,11,0.0015714285714285715,Epstein Files Political Connections,True
@aljazeeraenglish,videos,9,61,0.008714285714285714,AI and Political Concerns,True
@aljazeeraenglish,videos,10,3,0.00042857142857142855,Zohran Mamdani and NYC Politics,True
@aljazeeraenglish,videos,11,8,0.001142857142857143,Hollywood and Oscars Politics,True
@aljazeeraenglish,videos,12,14,0.002,Canada-US Political Tensions,True
@aljazeeraenglish,videos,13,1,0.00014285714285714287,Modern Women and Feminism Debate,True
@aljazeeraenglish,videos,14,9,0.0012857142857142856,Pete Hegseth and Iran War,True
@aljazeeraenglish,videos,15,1,0.00014285714285714287,Charlie Kirk murder trial,True
@aljazeeraenglish,videos,16,25,0.0035714285714285713,California Election Fraud Scandal,True
@aljazeeraenglish,videos,17,10,0.0014285714285714286,2026 Midterm Election Predictions,True
@aljazeeraenglish,videos,18,6,0.0008571428571428571,Lindsay Clancy Murder Trial,False
@aljazeeraenglish,videos,19,24,0.0034285714285714284,America's 250th Anniversary and Founding History,True
@aljazeeraenglish,videos,20,24,0.0034285714285714284,Indian Politics and Parliament,True
@aljazeeraenglish,videos,21,3,0.00042857142857142855,Trump and Epstein Files Scandal,True
@aljazeeraenglish,videos,22,3,0.00042857142857142855,Christian Nationalism and Politics,True
@aljazeeraenglish,videos,23,1,0.00014285714285714287,Tucker Carlson Political Commentary,True
@aljazeeraenglish,videos,24,3,0.00042857142857142855,Trump Meltdowns and Collapses,True
@aljazeeraenglish,videos,25,42,0.006,Immigration and Deportation Policies,True
@aljazeeraenglish,videos,26,11,0.0015714285714285715,White House Correspondents Dinner Shooting,True
@aljazeeraenglish,videos,27,34,0.004857142857142857,Trump and Greenland politics,True
@aljazeeraenglish,videos,28,42,0.006,UK PM Keir Starmer Resignation Calls,True
@aljazeeraenglish,videos,29,57,0.008142857142857143,Cuba-US Political Tensions,True
@aljazeeraenglish,videos,30,3,0.00042857142857142855,Pam Bondi and Epstein Files Scandal,True
@aljazeeraenglish,videos,31,1,0.00014285714285714287,Candace Owens and Erika Kirk Controversy,True
@aljazeeraenglish,videos,32,14,0.002,Artemis II Moon Mission Updates,False
@aljazeeraenglish,videos,33,6,0.0008571428571428571,Elon Musk and Political Influence,True
@aljazeeraenglish,videos,35,2,0.00028571428571428574,Lindsey Graham's Funeral and Legacy,True
@aljazeeraenglish,videos,36,1,0.00014285714285714287,JD Vance and Trump Political Conflict,True
@aljazeeraenglish,videos,37,19,0.0027142857142857142,Islam and Political Discourse,True
@aljazeeraenglish,videos,38,750,0.10714285714285714,Israel-Lebanon Conflict and Ceasefire Talks,True
@aljazeeraenglish,videos,39,75,0.010714285714285714,Trump and Rising Energy Prices,True
@aljazeeraenglish,videos,40,10,0.0014285714285714286,Trump's speeches and events,True
@aljazeeraenglish,videos,41,7,0.001,Big Pharma and Health Scams,True
@aljazeeraenglish,videos,42,50,0.007142857142857143,War and Military Analysis,True
@aljazeeraenglish,videos,43,5,0.0007142857142857143,Trump slush fund scandal,True
@aljazeeraenglish,videos,44,13,0.0018571428571428571,Trump State of the Union Address,True
@aljazeeraenglish,videos,45,2,0.00028571428571428574,Kristi Noem Firing by Trump,True
@aljazeeraenglish,videos,46,2,0.00028571428571428574,MAGA Movement Decline,True
@aljazeeraenglish,videos,47,6,0.0008571428571428571,UFO Government Disclosure,True
@aljazeeraenglish,videos,48,1,0.00014285714285714287,Hasanabi Reacts to Hasan,True
@aljazeeraenglish,videos,49,6,0.0008571428571428571,Race and Politics in Media,True
@aljazeeraenglish,videos,50,2,0.00028571428571428574,Texas Senate race and political figures,True
@aljazeeraenglish,videos,51,16,0.002285714285714286,Minneapolis political unrest and federal response,True
@aljazeeraenglish,videos,52,2,0.00028571428571428574,Fauci Senate Testimony Controversy,True
@aljazeeraenglish,videos,55,39,0.005571428571428572,UK politics and Reform UK,True
@aljazeeraenglish,videos,56,1,0.00014285714285714287,Nancy Guthrie Disappearance Investigation,False
@aljazeeraenglish,videos,57,10,0.0014285714285714286,Supreme Court and Birthright Citizenship,True
@aljazeeraenglish,videos,59,1,0.00014285714285714287,Iran Conflict and Political Updates,True
@aljazeeraenglish,videos,60,21,0.003,Trump's War and Draft,True
@aljazeeraenglish,videos,64,1,0.00014285714285714287,Transgender Rights and Politics,True
@aljazeeraenglish,videos,65,65,0.009285714285714286,Climate and Weather Politics,True
@aljazeeraenglish,videos,66,1,0.00014285714285714287,Todd Blanche Attorney General Confirmation,True
@aljazeeraenglish,videos,67,13,0.0018571428571428571,Trump's Economic Impact,True
@aljazeeraenglish,videos,68,7,0.001,9/11 Remembered 25 Years Later,True
@aljazeeraenglish,videos,69,7,0.001,Virginia redistricting and gerrymandering,True
@aljazeeraenglish,videos,70,1,0.00014285714285714287,Karmelo Anthony Trial Verdict,True
@aljazeeraenglish,videos,71,26,0.0037142857142857142,Marco Rubio Testifies on Iran War,True
@aljazeeraenglish,videos,72,66,0.009428571428571429,Trump and FIFA World Cup controversy,True
@aljazeeraenglish,videos,73,11,0.0015714285714285715,Left Wing Political Violence,True
@aljazeeraenglish,videos,74,11,0.0015714285714285715,2026 US Primary Elections,True
@aljazeeraenglish,videos,75,24,0.0034285714285714284,Brown University Mass Shooting,False
@aljazeeraenglish,videos,77,7,0.001,Socialism and Democratic Party Conflict,True
@aljazeeraenglish,videos,78,48,0.006857142857142857,Covid Vaccine Controversy,True
@aljazeeraenglish,videos,82,104,0.014857142857142857,Wildfires and Firefighters Response,False
@aljazeeraenglish,videos,83,6,0.0008571428571428571,AI Data Centers and Political Debate,True
@aljazeeraenglish,videos,84,1,0.00014285714285714287,Ilhan Omar Criminal Investigation,True
@aljazeeraenglish,videos,86,1,0.00014285714285714287,Sneako and Political Interviews,True
@aljazeeraenglish,videos,87,1,0.00014285714285714287,California fraud investigation,True
@aljazeeraenglish,videos,88,6,0.0008571428571428571,DHS Funding Shutdown Debate,True
@aljazeeraenglish,videos,89,1,0.00014285714285714287,Kash Patel and FBI Controversies,True
@aljazeeraenglish,videos,90,1,0.00014285714285714287,Marc Lamont Hill and Joe Budden Podcast Controversy,True
@aljazeeraenglish,videos,91,51,0.007285714285714286,Trump and NATO Relations,True
@aljazeeraenglish,videos,93,8,0.001142857142857143,Olympics and Team USA Politics,True
@aljazeeraenglish,videos,94,12,0.0017142857142857142,Abdul El-Sayed Senate Primary Victory,True
@aljazeeraenglish,videos,95,16,0.002285714285714286,Tech Business and Startups,False
@aljazeeraenglish,videos,96,38,0.0054285714285714284,Supreme Court and Trump Tariffs,True
